"CodPaquete","CodEnvio","Tipo","Peso"
9365,3131,,0.25
9366,3131,,0.22
9367,3132,,0.32
9368,3133,,1.3
9369,3134,,0.95
9370,3134,,0.27
9371,3134,,0.25
9372,3134,,0.31
9373,3134,,0.86
9374,3134,,1.08
9375,3134,,0.96
9376,3134,,0.25
9377,3135,,96.88
9378,3135,,91.37
9379,3135,,101.58
9380,3135,,102.79
9381,3135,,96.46
9382,3136,,128.29
9383,3137,,134.17
9384,3137,,145.81
9385,3138,,81.01
9386,3139,,89.77
9387,3139,,104.23
9388,3139,,104.36
9389,3140,,361.98
9390,3140,,377.73
9391,3140,,381.93
9392,3141,,308.45
9393,3141,,299.44
9394,3141,,328.77
9395,3142,,203.5
9396,3142,,202.09
9397,3143,,191.04
9398,3143,,223.4
9399,3143,,211.4
9400,3143,,178.81
9401,3143,,221.09
9402,3144,,0.34
9403,3145,,0.23
9404,3145,,1.05
9405,3145,,0.33
9406,3146,,0.29
9407,3146,,0.3
9408,3146,,0.2
9409,3146,,0.73
9410,3147,,0.95
9411,3147,,0.36
9412,3147,,0.28
9413,3147,,0.8
9414,3147,,0.35
9415,3147,,0.78
9416,3148,,1.33
9417,3148,,0.28
9418,3148,,0.23
9419,3149,,0.32
9420,3149,,0.25
9421,3149,,0.76
9422,3150,,0.88
9423,3150,,1.27
9424,3150,,0.32
9425,3151,,0.27
9426,3151,,0.85
9427,3152,,1
9428,3152,,1.06
9429,3153,,103.24
9430,3153,,105.59
9431,3153,,100.6
9432,3153,,105.64
9433,3154,,125.12
9434,3154,,130.18
9435,3154,,123.24
9436,3154,,119.94
9437,3155,,106.89
9438,3156,,94.54
9439,3156,,93.55
9440,3156,,84.35
9441,3157,,397.86
9442,3157,,387.9
9443,3157,,377.57
9444,3157,,354.67
9445,3158,,315.85
9446,3158,,306.12
9447,3158,,274.05
9448,3159,,173.87
9449,3159,,206.98
9450,3159,,220.12
9451,3159,,210.15
9452,3160,,0.73
9453,3160,,1.24
9454,3161,,0.87
9455,3161,,0.32
9456,3161,,0.81
9457,3162,,0.96
9458,3162,,0.29
9459,3162,,0.34
9460,3162,,1.02
9461,3162,,0.29
9462,3162,,1.26
9463,3162,,0.25
9464,3163,,0.93
9465,3163,,0.21
9466,3164,,0.41
9467,3164,,0.4
9468,3164,,1.33
9469,3165,,0.34
9470,3165,,0.99
9471,3165,,0.96
9472,3166,,1.02
9473,3166,,0.31
9474,3167,,1.12
9475,3167,,0.85
9476,3167,,0.29
9477,3167,,1.04
9478,3168,,88.47
9479,3168,,95.53
9480,3168,,111.82
9481,3168,,105.03
9482,3168,,104.11
9483,3168,,104.1
9484,3169,,132.24
9485,3169,,122.74
9486,3169,,125.96
9487,3170,,102.43
9488,3170,,109.09
9489,3170,,101.69
9490,3171,,350.15
9491,3171,,405.28
9492,3171,,404.04
9493,3172,,314.62
9494,3173,,277.98
9495,3173,,309.83
9496,3173,,308.66
9497,3173,,337.13
9498,3174,,201.77
9499,3174,,211.18
9500,3174,,241.31
9501,3175,,0.81
9502,3175,,0.22
9503,3175,,0.76
9504,3175,,0.22
9505,3176,,0.25
9506,3176,,0.89
9507,3177,,0.21
9508,3177,,1.2
9509,3177,,0.26
9510,3178,,0.32
9511,3178,,0.9
9512,3178,,1.09
9513,3178,,0.25
9514,3178,,0.8
9515,3178,,0.68
9516,3179,,376.77
9517,3179,,388.46
9518,3179,,358.6
9519,3179,,384.13
9520,3180,,328.91
9521,3180,,345.15
9522,3180,,308.26
9523,3180,,263.47
9524,3181,,219.83
9525,3182,,201.54
9526,3182,,188.16
9527,3182,,211.19
9528,3183,,0.26
9529,3183,,0.96
9530,3183,,0.29
9531,3183,,1.08
9532,3184,,0.33
9533,3184,,0.93
9534,3184,,0.34
9535,3184,,0.42
9536,3185,,0.3
9537,3185,,1.02
9538,3185,,1.06
9539,3186,,412.1
9540,3186,,372.93
9541,3186,,397.99
9542,3186,,389.98
9543,3187,,294.54
9544,3187,,277.31
9545,3187,,292.71
9546,3188,,214.48
9547,3188,,218.37
9548,3188,,193.62
9549,3188,,213.63
9550,3189,,0.33
9551,3189,,1.35
9552,3190,,0.2
9553,3190,,1.1
9554,3191,,0.29
9555,3191,,1
9556,3192,,0.27
9557,3192,,0.29
9558,3193,,1.17
9559,3193,,1.39
9560,3193,,0.76
9561,3193,,0.38
9562,3193,,1.05
9563,3194,,1.1
9564,3194,,0.34
9565,3194,,0.29
9566,3194,,0.89
9567,3194,,1.3
9568,3195,,1.22
9569,3195,,1.41
9570,3195,,0.72
9571,3196,,97.56
9572,3196,,90.29
9573,3196,,91.21
9574,3197,,100.9
9575,3197,,95.31
9576,3197,,90.59
9577,3197,,88.17
9578,3198,,124.39
9579,3198,,127
9580,3198,,112.84
9581,3199,,92.49
9582,3199,,120.47
9583,3199,,90.75
9584,3199,,100.28
9585,3199,,90.07
9586,3199,,109.18
9587,3199,,90.36
9588,3200,,407.76
9589,3200,,370.4
9590,3201,,397.85
9591,3201,,414.33
9592,3202,,334.21
9593,3202,,294.82
9594,3203,,330.23
9595,3204,,220.16
9596,3204,,230.62
9597,3205,,210.21
9598,3205,,199.03
9599,3205,,176.14
9600,3205,,189.53
9601,3205,,196.63
9602,3206,,1
9603,3206,,0.8
9604,3206,,1.03
9605,3207,,0.9
9606,3207,,0.33
9607,3207,,1.07
9608,3207,,1.67
9609,3207,,1.2
9610,3208,,0.41
9611,3208,,1.18
9612,3208,,0.31
9613,3208,,0.33
9614,3209,,0.29
9615,3209,,0.29
9616,3210,,0.31
9617,3211,,0.71
9618,3211,,0.23
9619,3211,,1.1
9620,3212,,1.25
9621,3212,,0.27
9622,3212,,1.09
9623,3213,,101.59
9624,3214,,104.3
9625,3214,,95.71
9626,3215,,134.89
9627,3215,,119.88
9628,3216,,145.38
9629,3217,,106.76
9630,3217,,100.4
9631,3218,,86.51
9632,3218,,101.65
9633,3219,,422.1
9634,3219,,385.48
9635,3220,,389.73
9636,3220,,412.05
9637,3220,,372.68
9638,3221,,314.31
9639,3221,,291.33
9640,3222,,264.33
9641,3222,,330.36
9642,3222,,366.02
9643,3222,,285.84
9644,3223,,189.78
9645,3224,,198.5
9646,3225,,188.48
9647,3225,,192.18
9648,3225,,222.92
9649,3226,,0.29
9650,3226,,0.68
9651,3226,,0.91
9652,3226,,1.05
9653,3227,,0.29
9654,3228,,0.25
9655,3228,,0.26
9656,3228,,1.09
9657,3229,,0.27
9658,3230,,0.32
9659,3230,,0.27
9660,3230,,1.02
9661,3230,,0.26
9662,3231,,0.33
9663,3231,,0.36
9664,3231,,1.17
9665,3231,,0.28
9666,3231,,0.88
9667,3231,,1.11
9668,3231,,1.24
9669,3232,,1.17
9670,3232,,0.23
9671,3232,,0.28
9672,3233,,97.19
9673,3233,,96.8
9674,3233,,89.84
9675,3233,,112.19
9676,3234,,122.82
9677,3234,,135.85
9678,3234,,120.88
9679,3235,,103.73
9680,3235,,93.32
9681,3235,,103.13
9682,3235,,98.27
9683,3236,,320.74
9684,3236,,305.57
9685,3236,,374.84
9686,3236,,341.07
9687,3237,,330.04
9688,3237,,259.54
9689,3237,,304.48
9690,3238,,184.44
9691,3238,,215.51
9692,3238,,188.7
9693,3238,,206.8
9694,3239,,0.19
9695,3239,,0.37
9696,3239,,0.31
9697,3240,,1.1
9698,3240,,0.28
9699,3240,,0.32
9700,3240,,0.98
9701,3241,,0.36
9702,3242,,1.03
9703,3242,,0.7
9704,3242,,1.25
9705,3243,,0.27
9706,3244,,0.31
9707,3244,,0.89
9708,3245,,1.28
9709,3245,,0.9
9710,3246,,0.27
9711,3246,,0.32
9712,3247,,1.09
9713,3247,,0.9
9714,3248,,0.99
9715,3248,,0.76
9716,3248,,0.83
9717,3248,,0.67
9718,3249,,82.1
9719,3249,,85.77
9720,3249,,92.41
9721,3250,,103.25
9722,3250,,109.65
9723,3250,,112.71
9724,3251,,132.11
9725,3251,,131.14
9726,3251,,142.18
9727,3251,,110.6
9728,3251,,117.12
9729,3251,,126.19
9730,3251,,129.58
9731,3252,,92.69
9732,3252,,107.6
9733,3253,,102.53
9734,3253,,98.95
9735,3254,,436.37
9736,3254,,353.82
9737,3254,,377.76
9738,3254,,365.51
9739,3254,,390.57
9740,3254,,355.87
9741,3254,,365.07
9742,3254,,383.41
9743,3255,,307.13
9744,3255,,310.19
9745,3255,,257.75
9746,3255,,332.09
9747,3256,,198.92
9748,3256,,203.39
9749,3256,,193.52
9750,3256,,175.7
9751,3257,,0.35
9752,3257,,0.27
9753,3257,,0.25
9754,3257,,1.23
9755,3258,,0.35
9756,3258,,0.93
9757,3258,,0.27
9758,3259,,0.27
9759,3259,,0.25
9760,3259,,0.22
9761,3259,,1.23
9762,3259,,0.93
9763,3259,,0.3
9764,3260,,0.85
9765,3260,,0.73
9766,3260,,1.04
9767,3261,,0.34
9768,3261,,0.29
9769,3261,,0.38
9770,3261,,0.73
9771,3261,,1.02
9772,3262,,1.51
9773,3262,,0.38
9774,3262,,0.34
9775,3262,,0.96
9776,3262,,0.88
9777,3262,,1.11
9778,3263,,91.9
9779,3263,,88.44
9780,3263,,101.61
9781,3264,,145.86
9782,3264,,114.01
9783,3264,,121.32
9784,3264,,145.51
9785,3265,,95.81
9786,3265,,94.74
9787,3265,,79.37
9788,3266,,98.89
9789,3266,,108.04
9790,3266,,102.39
9791,3267,,387.42
9792,3267,,370.19
9793,3267,,363.07
9794,3267,,397.77
9795,3268,,272.7
9796,3268,,323.83
9797,3268,,316.04
9798,3268,,337.15
9799,3269,,197.5
9800,3269,,195.06
9801,3269,,182.15
9802,3270,,0.33
9803,3270,,0.19
9804,3270,,0.87
9805,3271,,1.29
9806,3271,,1.29
9807,3271,,0.27
9808,3271,,0.31
9809,3271,,0.25
9810,3272,,0.25
9811,3273,,0.3
9812,3273,,1.06
9813,3273,,0.26
9814,3274,,0.97
9815,3274,,0.28
9816,3274,,0.72
9817,3274,,1.19
9818,3274,,0.85
9819,3274,,0.96
9820,3275,,364.87
9821,3275,,413.77
9822,3275,,320.6
9823,3275,,351.66
9824,3276,,301.51
9825,3276,,284.13
9826,3276,,311.07
9827,3276,,308.21
9828,3276,,307.39
9829,3277,,218.16
9830,3277,,195.17
9831,3277,,188.54
9832,3277,,211.56
9833,3277,,187.81
9834,3278,,0.31
9835,3278,,0.26
9836,3278,,0.73
9837,3278,,0.41
9838,3278,,1.17
9839,3278,,0.35
9840,3279,,0.92
9841,3279,,0.32
9842,3279,,1.37
9843,3279,,1.06
9844,3280,,0.32
9845,3280,,1.12
9846,3280,,1.17
9847,3280,,0.41
9848,3281,,346.39
9849,3282,,368.82
9850,3283,,363.97
9851,3283,,352.57
9852,3283,,416.62
9853,3284,,331.81
9854,3284,,335.63
9855,3284,,330.83
9856,3285,,179.36
9857,3285,,213.01
9858,3285,,187.03
9859,3286,,0.64
9860,3286,,1.39
9861,3286,,0.29
9862,3287,,0.77
9863,3287,,0.26
9864,3287,,0.28
9865,3287,,0.91
9866,3288,,0.31
9867,3288,,0.78
9868,3289,,0.34
9869,3289,,0.89
9870,3289,,0.84
9871,3290,,1.02
9872,3290,,1.04
9873,3290,,0.28
9874,3290,,0.23
9875,3291,,0.28
9876,3291,,0.33
9877,3291,,1.06
9878,3292,,0.24
9879,3292,,0.92
9880,3292,,1.07
9881,3292,,1.26
9882,3292,,0.81
9883,3293,,91.26
9884,3293,,99.71
9885,3294,,100.22
9886,3295,,118.03
9887,3295,,112.05
9888,3295,,127.94
9889,3296,,101.19
9890,3296,,96.87
9891,3296,,93.92
9892,3297,,360.8
9893,3297,,390.76
9894,3298,,367.74
9895,3298,,367.61
9896,3299,,267.44
9897,3299,,317.82
9898,3299,,265.25
9899,3300,,164.22
9900,3300,,185.78
9901,3300,,189.83
9902,3300,,185.14
9903,3300,,211.62
9904,3301,,0.32
9905,3301,,0.26
9906,3301,,1.07
9907,3301,,0.26
9908,3301,,0.29
9909,3302,,0.83
9910,3302,,0.25
9911,3302,,0.54
9912,3302,,0.71
9913,3303,,0.25
9914,3303,,1.36
9915,3303,,1.25
9916,3304,,0.35
9917,3304,,0.33
9918,3304,,0.28
9919,3305,,0.35
9920,3305,,0.97
9921,3306,,0.29
9922,3306,,0.33
9923,3307,,0.96
9924,3308,,1.15
9925,3308,,0.31
9926,3308,,0.21
9927,3309,,0.3
9928,3309,,0.23
9929,3310,,0.31
9930,3310,,1.22
9931,3310,,0.22
9932,3310,,0.62
9933,3310,,0.23
9934,3311,,99.08
9935,3311,,96.42
9936,3311,,94.14
9937,3312,,124.18
9938,3312,,111.38
9939,3313,,113.8
9940,3313,,120
9941,3313,,128.5
9942,3313,,126.47
9943,3314,,95.24
9944,3315,,93.09
9945,3315,,103.14
9946,3315,,91.91
9947,3315,,92.9
9948,3315,,91.56
9949,3315,,111.85
9950,3315,,103.17
9951,3315,,96.06
9952,3315,,95.37
9953,3316,,324.9
9954,3317,,418.24
9955,3317,,418.82
9956,3317,,370.34
9957,3317,,367.15
9958,3318,,261.28
9959,3318,,332.56
9960,3318,,291.51
9961,3319,,207.95
9962,3319,,200.99
9963,3320,,201.28
9964,3320,,197.26
9965,3320,,205.27
9966,3320,,200
9967,3321,,0.88
9968,3321,,0.66
9969,3321,,1.02
9970,3322,,1.07
9971,3322,,1
9972,3323,,0.95
9973,3323,,1.03
9974,3324,,0.94
9975,3324,,0.97
9976,3324,,0.35
9977,3324,,0.97
9978,3324,,0.31
9979,3324,,0.28
9980,3325,,0.78
9981,3325,,0.41
9982,3325,,0.29
9983,3325,,1.05
9984,3326,,0.74
9985,3326,,0.29
9986,3327,,0.35
9987,3328,,1.14
9988,3328,,0.33
9989,3328,,0.21
9990,3329,,0.7
9991,3330,,0.91
9992,3330,,1.51
9993,3330,,0.35
9994,3331,,87.67
9995,3331,,98.98
9996,3331,,91.04
9997,3331,,101.08
9998,3331,,95.31
9999,3332,,131.1
10000,3332,,137.75
10001,3332,,108.21
10002,3332,,122.94
10003,3333,,90.38
10004,3333,,111.43
10005,3333,,102.85
10006,3333,,93.56
10007,3333,,109.35
10008,3334,,410.51
10009,3335,,379.12
10010,3335,,376.04
10011,3335,,329.8
10012,3335,,340.3
10013,3335,,377.39
10014,3335,,335.41
10015,3335,,358.5
10016,3336,,294.69
10017,3336,,281.23
10018,3337,,316.07
10019,3337,,291.3
10020,3337,,311.44
10021,3338,,182.52
10022,3338,,191.1
10023,3339,,207.14
10024,3339,,211.54
10025,3339,,220.28
10026,3340,,0.42
10027,3341,,0.31
10028,3341,,0.85
10029,3341,,0.28
10030,3342,,0.9
10031,3342,,0.3
10032,3342,,1.11
10033,3343,,0.34
10034,3343,,1.1
10035,3343,,0.31
10036,3343,,0.92
10037,3344,,0.25
10038,3344,,0.33
10039,3344,,0.29
10040,3344,,0.33
10041,3344,,0.25
10042,3344,,0.2
10043,3345,,0.67
10044,3345,,1.3
10045,3345,,1.38
10046,3346,,1.18
10047,3346,,1.09
10048,3346,,0.89
10049,3347,,0.69
10050,3347,,0.29
10051,3347,,0.3
10052,3348,,108.54
10053,3348,,113.19
10054,3348,,103.43
10055,3349,,129.04
10056,3349,,128.6
10057,3349,,120.98
10058,3349,,117.92
10059,3349,,128.72
10060,3349,,122.56
10061,3350,,96.36
10062,3350,,104.9
10063,3351,,110.93
10064,3351,,115.26
10065,3351,,103.63
10066,3351,,105.13
10067,3351,,100.75
10068,3352,,367.97
10069,3352,,382.65
10070,3352,,420.44
10071,3353,,278.78
10072,3353,,284.28
10073,3353,,321.51
10074,3354,,194.87
10075,3354,,182.76
10076,3355,,220.83
10077,3355,,216.16
10078,3355,,210.69
10079,3356,,0.33
10080,3356,,1.18
10081,3356,,0.35
10082,3357,,0.25
10083,3358,,0.5
10084,3358,,0.24
10085,3358,,1.02
10086,3358,,0.34
10087,3358,,0.36
10088,3358,,0.3
10089,3359,,1.42
10090,3359,,0.31
10091,3360,,0.36
10092,3360,,0.37
10093,3360,,1.11
10094,3361,,0.24
10095,3361,,0.85
10096,3361,,0.83
10097,3361,,0.27
10098,3361,,0.35
10099,3361,,1.09
10100,3362,,0.88
10101,3362,,1.12
10102,3363,,1.19
10103,3363,,0.76
10104,3363,,1.42
10105,3364,,104.05
10106,3365,,104.45
10107,3365,,96.24
10108,3366,,121.28
10109,3366,,116.81
10110,3367,,126.3
10111,3367,,123.5
10112,3367,,128.89
10113,3367,,123.48
10114,3367,,143.77
10115,3367,,116.36
10116,3367,,123.55
10117,3368,,89.26
10118,3368,,92.21
10119,3368,,89.66
10120,3368,,115.01
10121,3368,,94.24
10122,3368,,89.07
10123,3369,,388.33
10124,3369,,427.45
10125,3369,,376.72
10126,3370,,299.87
10127,3370,,301.07
10128,3371,,301.61
10129,3371,,267.99
10130,3372,,218.78
10131,3372,,190.62
10132,3373,,212.97
10133,3373,,215.34
10134,3373,,199.06
10135,3373,,184.09
10136,3373,,195
10137,3373,,206.98
10138,3374,,0.31
10139,3374,,0.24
10140,3375,,0.95
10141,3375,,1.16
10142,3375,,0.34
10143,3375,,1.15
10144,3376,,1.23
10145,3377,,0.73
10146,3377,,0.35
10147,3378,,1.05
10148,3379,,344.1
10149,3379,,331.39
10150,3379,,378.15
10151,3379,,346.26
10152,3380,,280.39
10153,3380,,302.93
10154,3381,,271.45
10155,3381,,301.61
10156,3381,,260.91
10157,3382,,223.9
10158,3382,,185.96
10159,3382,,213.97
10160,3382,,189.13
10161,3383,,0.28
10162,3383,,0.32
10163,3384,,0.28
10164,3384,,0.31
10165,3384,,0.26
10166,3384,,0.6
10167,3384,,0.24
10168,3384,,0.17
10169,3385,,0.38
10170,3386,,0.85
10171,3386,,1.44
10172,3386,,1.24
10173,3386,,0.27
10174,3387,,0.22
10175,3388,,0.28
10176,3388,,0.28
10177,3388,,1.11
10178,3388,,1.23
10179,3388,,1.12
10180,3389,,360.93
10181,3389,,313.97
10182,3389,,306.87
10183,3390,,368.71
10184,3390,,382.23
10185,3391,,302.66
10186,3392,,273.14
10187,3392,,298.51
10188,3392,,288.62
10189,3393,,196.59
10190,3393,,209.04
10191,3394,,223.87
10192,3394,,189.01
10193,3394,,205.95
10194,3395,,0.33
10195,3395,,1.17
10196,3395,,0.3
10197,3395,,0.19
10198,3396,,0.57
10199,3396,,0.31
10200,3396,,1.31
10201,3397,,0.22
10202,3397,,0.28
10203,3397,,1.02
10204,3398,,0.88
10205,3399,,0.61
10206,3399,,0.27
10207,3399,,1.23
10208,3399,,0.31
10209,3400,,1.11
10210,3400,,1.04
10211,3401,,0.76
10212,3401,,0.22
10213,3402,,0.42
10214,3403,,0.15
10215,3403,,1.09
10216,3404,,0.23
10217,3404,,1.33
10218,3404,,0.73
10219,3404,,1
10220,3404,,0.99
10221,3404,,1.21
10222,3405,,109.95
10223,3406,,103.46
10224,3406,,87.78
10225,3406,,95.81
10226,3407,,118.81
10227,3407,,139.57
10228,3407,,138.34
10229,3407,,119.79
10230,3407,,104.56
10231,3408,,107.4
10232,3408,,95.93
10233,3408,,100.4
10234,3408,,102.25
10235,3409,,326.95
10236,3409,,366.58
10237,3410,,345.47
10238,3410,,358.61
10239,3410,,391.25
10240,3411,,313.7
10241,3411,,309.5
10242,3411,,325.05
10243,3412,,190.28
10244,3412,,208.06
10245,3412,,211.37
10246,3412,,197.08
10247,3412,,182.94
10248,3412,,193.87
10249,3413,,1.1
10250,3413,,0.31
10251,3414,,0.77
10252,3414,,0.35
10253,3414,,0.29
10254,3414,,0.26
10255,3415,,0.33
10256,3415,,0.29
10257,3416,,1.29
10258,3416,,0.23
10259,3416,,0.29
10260,3416,,0.33
10261,3416,,1.12
10262,3417,,0.97
10263,3417,,0.29
10264,3418,,1.29
10265,3419,,0.31
10266,3419,,0.33
10267,3419,,0.32
10268,3420,,0.3
10269,3420,,0.92
10270,3421,,0.82
10271,3422,,0.22
10272,3422,,0.92
10273,3422,,0.25
10274,3423,,0.7
10275,3423,,0.29
10276,3423,,0.88
10277,3424,,88.83
10278,3424,,98.23
10279,3424,,87.65
10280,3424,,110.38
10281,3425,,124.37
10282,3426,,117.31
10283,3426,,135.59
10284,3427,,101.81
10285,3427,,91.25
10286,3427,,90.12
10287,3427,,99.28
10288,3427,,99.96
10289,3428,,390.16
10290,3428,,385.43
10291,3429,,319.86
10292,3429,,381.92
10293,3430,,280.13
10294,3430,,294.06
10295,3430,,277.73
10296,3430,,294.85
10297,3431,,196.9
10298,3431,,211.19
10299,3432,,213.28
10300,3432,,209.55
10301,3433,,0.94
10302,3433,,0.34
10303,3433,,0.97
10304,3434,,0.26
10305,3434,,0.32
10306,3434,,1.21
10307,3434,,0.89
10308,3435,,0.29
10309,3435,,1.09
10310,3435,,0.97
10311,3436,,0.28
10312,3436,,1.19
10313,3436,,0.39
10314,3437,,0.28
10315,3437,,0.33
10316,3437,,0.34
10317,3438,,0.9
10318,3438,,0.21
10319,3438,,1.03
10320,3439,,0.99
10321,3439,,0.29
10322,3439,,0.86
10323,3440,,98.52
10324,3440,,87.15
10325,3440,,94.76
10326,3440,,103.65
10327,3440,,94.43
10328,3440,,89.35
10329,3441,,117.38
10330,3441,,113.04
10331,3441,,130.21
10332,3442,,110.31
10333,3442,,94.24
10334,3443,,99.82
10335,3444,,333.52
10336,3444,,381.33
10337,3444,,385.66
10338,3445,,309.44
10339,3445,,326.79
10340,3446,,301.45
10341,3447,,164.03
10342,3447,,202.08
10343,3448,,212.97
10344,3448,,213.95
10345,3449,,0.29
10346,3449,,0.77
10347,3450,,0.28
10348,3450,,0.25
10349,3450,,0.32
10350,3451,,1.36
10351,3451,,0.91
10352,3452,,0.31
10353,3452,,0.24
10354,3453,,0.88
10355,3453,,0.8
10356,3453,,0.19
10357,3454,,1.02
10358,3454,,0.29
10359,3454,,0.28
10360,3455,,1.16
10361,3456,,1.12
10362,3456,,0.37
10363,3457,,0.24
10364,3457,,0.28
10365,3458,,0.37
10366,3458,,0.89
10367,3459,,1.14
10368,3459,,0.26
10369,3460,,0.33
10370,3460,,0.68
10371,3460,,0.22
10372,3461,,91.75
10373,3461,,113.71
10374,3461,,105.19
10375,3462,,133.04
10376,3462,,128.91
10377,3462,,122.99
10378,3462,,138.64
10379,3462,,98.48
10380,3463,,99.92
10381,3463,,96.87
10382,3463,,98.02
10383,3463,,86.17
10384,3463,,100.38
10385,3464,,368.03
10386,3464,,335.27
10387,3464,,381.58
10388,3464,,370.83
10389,3465,,317.04
10390,3465,,272.4
10391,3465,,280.16
10392,3466,,191.81
10393,3466,,203.24
10394,3466,,199.5
10395,3467,,0.37
10396,3467,,0.27
10397,3467,,0.34
10398,3467,,0.34
10399,3467,,0.21
10400,3467,,1.13
10401,3468,,0.31
10402,3468,,1.02
10403,3468,,0.33
10404,3469,,0.3
10405,3469,,0.19
10406,3469,,1.07
10407,3469,,0.31
10408,3470,,0.23
10409,3470,,0.83
10410,3470,,0.9
10411,3471,,1.13
10412,3471,,1.14
10413,3471,,1.12
10414,3471,,1.17
10415,3472,,0.24
10416,3472,,0.33
10417,3472,,0.29
10418,3472,,1.1
10419,3473,,0.24
10420,3473,,1.03
10421,3474,,99.75
10422,3475,,97.73
10423,3475,,95.89
10424,3476,,120.25
10425,3476,,130.96
10426,3476,,115.4
10427,3476,,132.32
10428,3476,,144.86
10429,3477,,98.56
10430,3477,,105.23
10431,3477,,108.78
10432,3477,,109.5
10433,3477,,118.26
10434,3477,,103.05
10435,3477,,109.32
10436,3478,,402.16
10437,3478,,385.37
10438,3478,,394.23
10439,3479,,276.06
10440,3479,,261.22
10441,3479,,345.08
10442,3479,,325.61
10443,3480,,220.11
10444,3480,,187.67
10445,3480,,160.79
10446,3481,,0.33
10447,3482,,0.28
10448,3482,,1.21
10449,3482,,0.77
10450,3482,,1.06
10451,3483,,0.26
10452,3483,,0.33
10453,3484,,0.71
10454,3485,,0.29
10455,3485,,0.66
10456,3485,,1
10457,3485,,0.35
10458,3485,,0.31
10459,3486,,389.9
10460,3487,,359.34
10461,3487,,405.61
10462,3487,,325.69
10463,3487,,336.86
10464,3488,,295.44
10465,3489,,312.2
10466,3489,,324.2
10467,3489,,318.43
10468,3489,,336.75
10469,3489,,324.98
10470,3489,,307.22
10471,3489,,329.81
10472,3490,,184.17
10473,3490,,195.1
10474,3490,,212.71
10475,3490,,205.46
10476,3491,,0.33
10477,3491,,0.62
10478,3491,,0.21
10479,3492,,0.37
10480,3492,,0.38
10481,3492,,1.28
10482,3493,,0.95
10483,3493,,0.36
10484,3493,,0.96
10485,3494,,0.33
10486,3494,,0.22
10487,3494,,0.25
10488,3494,,0.71
10489,3495,,354.68
10490,3495,,352.81
10491,3495,,407.07
10492,3495,,404.72
10493,3496,,306.04
10494,3496,,300.99
10495,3497,,296.52
10496,3497,,290.84
10497,3497,,274.22
10498,3498,,218.96
10499,3499,,190.03
10500,3499,,175.12
10501,3499,,192.69
10502,3500,,1.18
10503,3500,,1.11
10504,3500,,0.22
10505,3500,,0.29
10506,3501,,0.34
10507,3501,,0.53
10508,3501,,1.23
10509,3502,,0.32
10510,3502,,0.23
10511,3502,,0.84
10512,3502,,0.22
10513,3502,,0.29
10514,3503,,1.02
10515,3503,,0.32
10516,3503,,0.29
10517,3503,,0.3
10518,3504,,0.29
10519,3504,,0.89
10520,3504,,0.74
10521,3505,,0.34
10522,3505,,0.29
10523,3505,,0.34
10524,3505,,0.32
10525,3506,,1.06
10526,3506,,1.36
10527,3507,,0.66
10528,3508,,0.22
10529,3508,,0.36
10530,3509,,0.3
10531,3509,,0.92
10532,3509,,0.36
10533,3509,,0.24
10534,3509,,0.36
10535,3510,,105.36
10536,3510,,95.48
10537,3511,,108.53
10538,3511,,107.08
10539,3511,,90.55
10540,3511,,102.03
10541,3511,,103.21
10542,3511,,95.26
10543,3512,,132.58
10544,3512,,131.58
10545,3512,,122.83
10546,3513,,101.52
10547,3513,,97.47
10548,3513,,98.38
10549,3514,,321.15
10550,3515,,378.13
10551,3515,,344.68
10552,3515,,357.07
10553,3516,,286.02
10554,3516,,264.08
10555,3516,,297.79
10556,3516,,320.7
10557,3517,,217.36
10558,3517,,200.58
10559,3518,,206.61
10560,3519,,1.37
10561,3520,,0.31
10562,3520,,0.31
10563,3520,,0.94
10564,3520,,0.19
10565,3521,,0.27
10566,3521,,1.25
10567,3521,,1.26
10568,3521,,0.36
10569,3522,,0.26
10570,3523,,0.27
10571,3524,,0.36
10572,3524,,1.14
10573,3525,,0.34
10574,3525,,0.31
10575,3526,,0.39
10576,3526,,0.39
10577,3527,,0.25
10578,3527,,0.29
10579,3527,,0.26
10580,3528,,0.86
10581,3528,,0.3
10582,3528,,0.85
10583,3529,,1.22
10584,3529,,1.14
10585,3530,,0.35
10586,3530,,0.95
10587,3531,,99.21
10588,3531,,107.98
10589,3531,,107.76
10590,3532,,127.47
10591,3532,,113.74
10592,3532,,117.68
10593,3533,,102.05
10594,3534,,95.49
10595,3534,,91.3
10596,3535,,384.21
10597,3535,,347.56
10598,3535,,363.69
10599,3536,,296.85
10600,3536,,315.75
10601,3536,,275.25
10602,3536,,332.26
10603,3537,,191.71
10604,3537,,191.11
10605,3537,,188.79
10606,3538,,0.27
10607,3538,,0.18
10608,3538,,1.14
10609,3538,,0.96
10610,3539,,0.33
10611,3539,,0.34
10612,3539,,0.34
10613,3540,,0.31
10614,3540,,0.32
10615,3541,,0.93
10616,3542,,0.19
10617,3542,,1
10618,3543,,0.67
10619,3543,,0.25
10620,3543,,0.96
10621,3544,,0.3
10622,3544,,0.33
10623,3545,,0.22
10624,3545,,0.39
10625,3545,,0.78
10626,3546,,1.03
10627,3546,,0.34
10628,3546,,1
10629,3547,,0.29
10630,3547,,0.26
10631,3547,,1.29
10632,3548,,1.33
10633,3548,,0.41
10634,3549,,94.57
10635,3549,,98.89
10636,3550,,112.43
